Timestamp,Student ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
09/11/2023 00:01:00,STUD7961,19,Female,Microbiology,A,7,Comment 14380: The course was great!
09/12/2023 01:03:00,STUD8168,19,Female,Biochem,3.8,1,Comment 14381: The course was great!
09/13/2023 18:47:00,STUD3547,21,Female,Cell Biology and Genetics,,2,Comment 14382: The course was great!
09/14/2023 02:31:00,STUD7886,,Female,Physics,0.65,4,This is spam... ignore me
09/15/2023 05:22:00,STUD9507,20,Female,,1.51,2,This is spam... ignore me
09/16/2023 00:03:00,STUD9841,100,Other,Biochemistry,0.14,2,Comment 14385: The course was great!
09/17/2023 02:51:00,STUD6385,22,Other,Microbiology,1.39,3,Comment 14386: The course was great!
invalid date,STUD9275,100,Other,Cell Biology and Genetics,2.22,5,This is spam... ignore me
09/19/2023 18:59:00,STUD9567,25,Male,Marine Sciences,,5,This is spam... ignore me
09/20/2023 14:59:00,STUD9101,24,Femal,Chemistry,1.47,2,This is spam... ignore me
09/21/2023 15:59:00,STUD8791,22,Male,,0.99,1,Comment 14390: The course was great!
09/22/2023 07:05:00,STUD6544,23,Female,Marine Sciences,2.72,2,This is spam... ignore me
09/23/2023 17:56:00,STUD7102,22,Female,Physics,1.9,1,Comment 14392: The course was great!
09/24/2023 23:57:00,STUD7677,,Male,Biochemistry,1.17,5,Comment 14393: The course was great!
09/25/2023 11:05:00,STUD5837,22,Male,,3.78,1,Comment 14394: The course was great!
09/26/2023 12:44:00,STUD6654,22,Female,Chemistry,2.33,5,Comment 14395: The course was great!
09/27/2023 00:06:00,STUD3471,24,Female,Biochem,2.55,3,Comment 14396: The course was great!
09/28/2023 19:44:00,STUD5571,25,Male,Biochemistry,,4,Comment 14397: The course was great!
09/29/2023 17:14:00,STUD2004,23,,Zoology,0.97,4,This is spam... ignore me
09/30/2023 15:15:00,STUD1046,20,Other,Geophysics,3.21,4,Comment 14399: The course was great!
09/01/2023 19:17:00,STUD3418,15,Malee,,A,5,Comment 14400: The course was great!
09/02/2023 06:59:00,STUD7289,20,Other,Physics,0.49,,This is spam... ignore me
09/03/2023 15:27:00,STUD4828,18,Male,Microbiology,1.3,1,Comment 14402: The course was great!
09/04/2023 06:59:00,STUD4270,19,Female,Computer Science,A,3,This is spam... ignore me
09/05/2023 19:42:00,STUD7846,19,Othr,Chemistry,1.95,5,Comment 14404: The course was great!
09/06/2023 01:28:00,STUD3652,24,Other,Mathematics,3.53,1,
09/07/2023 06:12:00,STUD4702,24,Other,Marine Sciences,3.81,5,Comment 14406: The course was great!
09/08/2023 07:49:00,STUD4939,24,Male,Geology,2.61,3,
09/09/2023 21:52:00,STUD7016,18,Other,Marine Sciences,2.21,,This is spam... ignore me
09/10/2023 05:40:00,STUD3393,18,Female,,,3,
09/11/2023 06:56:00,STUD7123,21,Other,Physics,2.3,4,Comment 14410: The course was great!
09/12/2023 03:37:00,STUD4277,22,Male,Microbiology,1.68,2,
09/13/2023 13:36:00,STUD3997,18,Othr,Microbio,0.01,3,This is spam... ignore me
09/14/2023 05:02:00,STUD9709,19,Other,Marine Sciences,2.98,1,
09/15/2023 01:25:00,STUD5981,18,Other,Computer Science,0.42,3,Comment 14414: The course was great!
09/16/2023 08:14:00,STUD1902,22,Other,Physics,-1.2,,Comment 14415: The course was great!
09/17/2023 18:27:00,STUD8904,21,Female,Physics,1.75,3,This is spam... ignore me
09/18/2023 20:34:00,STUD4091,100,Other,Mathematics,,3,
09/19/2023 07:27:00,STUD1283,,Other,Geology,1.81,2,Comment 14418: The course was great!
09/20/2023 02:43:00,STUD2317,20,Male,Microbiology,3.19,,
09/21/2023 16:51:00,STUD9726,20,Female,Geology,3.05,1,This is spam... ignore me
09/22/2023 06:46:00,STUD5777,21,Male,Mathematics,1.29,,
09/23/2023 11:15:00,STUD4809,23,Other,Geology,0.61,5,Comment 14422: The course was great!
09/24/2023 02:28:00,STUD8015,22,Male,Computer Science,0.38,5,
09/25/2023 14:09:00,STUD3865,18,Male,Botany,3.28,2,
09/26/2023 11:23:00,STUD2126,23,Female,Geology,1.05,,
09/27/2023 11:16:00,STUD3675,19,Other,Computer Science,2.95,5,Comment 14426: The course was great!
09/28/2023 07:18:00,STUD6335,18,Male,Geophysics,1.06,5,
09/29/2023 15:36:00,STUD8154,15,Male,Marine Sciences,3.24,5,This is spam... ignore me
09/30/2023 05:13:00,STUD9766,21,Male,Botany,1.9,7,Comment 14429: The course was great!
09/01/2023 22:23:00,STUD3264,20,Other,Mathematics,,5,
invalid date,STUD4549,18,Male,Physics,3.84,1,Comment 14431: The course was great!
09/03/2023 04:03:00,STUD7071,25,Malee,Geophy,2.42,3,This is spam... ignore me
09/04/2023 01:01:00,STUD5714,100,Female,Mathematics,3.15,3,This is spam... ignore me
09/05/2023 00:14:00,STUD8384,25,Femal,Marine Sciences,1.46,1,
09/06/2023 19:31:00,STUD3535,18,Female,Cell Biology and Genetics,2.82,7,
09/07/2023 04:43:00,STUD4769,20,Malee,Cell Biology and Genetics,0.27,3,
09/08/2023 10:49:00,STUD1145,,Female,Mathematics,3.98,3,
09/09/2023 20:54:00,STUD9958,,Male,Marine Sciences,2.56,6,Comment 14438: The course was great!
09/10/2023 05:15:00,STUD8715,20,,Microbiology,0.63,5,
09/11/2023 08:01:00,STUD5445,22,Other,Physics,2.44,2,This is spam... ignore me
09/12/2023 06:07:00,STUD6996,twenty,,Geophysics,0.66,7,
09/13/2023 15:05:00,STUD3434,20,,Mathematics,5.0,7,Comment 14442: The course was great!
09/14/2023 09:53:00,STUD8377,20,Male,Marine Sci,2.67,5,
09/15/2023 01:19:00,STUD9453,21,Female,Botany,2.51,3,
09/16/2023 17:47:00,STUD1376,21,Other,Biochemistry,2.83,5,Comment 14445: The course was great!
09/17/2023 13:46:00,STUD4561,22,Male,Geophysics,3.57,1,Comment 14446: The course was great!
09/18/2023 09:02:00,STUD2212,24,Female,Mathematics,2.75,2,
09/19/2023 03:26:00,STUD3972,25,Other,Cell Biology and Genetics,0.18,3,Comment 14448: The course was great!
09/20/2023 13:40:00,STUD1978,23,Female,Physics,1.14,7,This is spam... ignore me
09/21/2023 09:49:00,STUD6436,23,Female,Geo,2.88,1,
09/22/2023 20:32:00,STUD8896,21,Female,Marine Sciences,1.47,,This is spam... ignore me
09/23/2023 07:15:00,STUD3464,18,Male,Microbiology,2.43,2,
09/24/2023 23:41:00,STUD4655,20,Male,Microbiology,5.0,2,Comment 14453: The course was great!
09/25/2023 12:00:00,STUD4091,18,Female,Mathematics,,3,Comment 14454: The course was great!
09/26/2023 10:23:00,STUD8538,22,Othr,Geophysics,2.42,,Comment 14455: The course was great!
09/27/2023 11:33:00,STUD3541,25,,Physics,,2,Comment 14456: The course was great!
09/28/2023 05:22:00,STUD9387,24,Male,Botany,2.78,3,Comment 14457: The course was great!
09/29/2023 03:51:00,STUD6968,21,Male,Physics,0.91,6,
09/30/2023 00:49:00,STUD3587,24,Female,Microbiology,1.33,1,
09/01/2023 07:12:00,STUD8751,23,Other,Physics,2.08,2,Comment 14460: The course was great!
09/02/2023 20:27:00,STUD9242,25,Male,Botany,,5,
09/03/2023 17:40:00,STUD5496,22,Other,Physics,5.0,5,Comment 14462: The course was great!
09/04/2023 06:55:00,STUD6461,25,Other,Geology,-1.2,7,This is spam... ignore me
09/05/2023 09:01:00,STUD3706,18,Other,,3.75,2,Comment 14464: The course was great!
09/06/2023 20:09:00,STUD1281,18,Female,Geology,1.09,,This is spam... ignore me
09/07/2023 05:47:00,STUD6030,18,Malee,Microbio,3.95,,Comment 14466: The course was great!
invalid date,STUD4125,22,Other,Biochemistry,3.67,1,Comment 14467: The course was great!
09/09/2023 23:18:00,STUD7385,23,Female,Geophysics,3.15,5,
09/10/2023 21:26:00,STUD1457,20,Other,Cell Biology and Genetics,3.02,1,
09/11/2023 14:19:00,STUD7208,25,,Zoology,A,4,Comment 14470: The course was great!
invalid date,STUD4498,23,Malee,Zoo,2.59,4,Comment 14471: The course was great!
09/13/2023 05:36:00,STUD1397,22,Other,Mathematics,3.87,2,Comment 14472: The course was great!
09/14/2023 17:33:00,STUD2755,23,Male,,3.19,2,Comment 14473: The course was great!
09/15/2023 17:21:00,STUD1124,23,Male,Computer Science,1.09,0,Comment 14474: The course was great!
09/16/2023 12:47:00,STUD6198,25,,Botany,3.17,7,
09/17/2023 02:11:00,STUD8459,22,Female,Biochemistry,3.99,2,Comment 14476: The course was great!
09/18/2023 15:32:00,STUD6069,20,Other,Biochemistry,1.89,5,Comment 14477: The course was great!
09/19/2023 10:57:00,STUD7848,18,Male,Chemistry,1.27,1,Comment 14478: The course was great!
09/20/2023 12:38:00,STUD3847,21,Female,Microbiology,3.32,4,Comment 14479: The course was great!
09/21/2023 00:40:00,STUD1714,20,Female,Computer Science,3.17,1,
09/22/2023 11:47:00,STUD3929,18,Other,Mathematics,2.85,,Comment 14481: The course was great!
09/23/2023 04:20:00,STUD1090,22,Other,Chem,1.03,1,This is spam... ignore me
09/24/2023 10:38:00,STUD6542,24,Male,Mathematics,3.55,2,Comment 14483: The course was great!
09/25/2023 07:57:00,STUD2487,18,Female,Physics,2.32,2,Comment 14484: The course was great!
09/26/2023 10:00:00,STUD4316,18,Male,Zoology,3.34,1,
09/27/2023 04:13:00,STUD2029,23,Other,Biochemistry,-1.2,4,
09/28/2023 16:36:00,STUD7139,23,Other,Chemistry,2.19,3,Comment 14487: The course was great!
09/29/2023 17:57:00,STUD7496,18,Other,Biochemistry,1.76,5,Comment 14488: The course was great!
09/30/2023 03:23:00,STUD4543,18,Female,Chemistry,1.69,3,Comment 14489: The course was great!
09/01/2023 00:13:00,STUD1867,22,Other,Microbiology,0.53,4,
09/02/2023 13:38:00,STUD4415,15,Other,Biochemistry,2.41,4,Comment 14491: The course was great!
09/03/2023 23:43:00,STUD3554,24,Female,Geology,0.66,4,Comment 14492: The course was great!
09/04/2023 00:43:00,STUD4362,,Female,Geology,1.99,5,Comment 14493: The course was great!
09/05/2023 02:59:00,STUD2570,22,Male,Physics,2.52,3,This is spam... ignore me
09/06/2023 15:58:00,STUD1228,20,Male,Marine Sciences,0.38,5,Comment 14495: The course was great!
09/07/2023 22:57:00,STUD8808,,Other,Geophy,0.1,3,Comment 14496: The course was great!
09/08/2023 07:16:00,STUD7309,21,,Geophysics,3.22,5,
09/09/2023 17:21:00,STUD7705,,Othr,Chemistry,0.15,4,Comment 14498: The course was great!
09/10/2023 18:28:00,STUD2355,21,Other,Marine Sciences,2.59,5,Comment 14499: The course was great!
09/11/2023 15:55:00,STUD4625,24,Female,,1.04,3,
09/12/2023 21:26:00,STUD3541,23,Male,Computer Science,3.3,3,Comment 14501: The course was great!
09/13/2023 17:05:00,STUD3904,19,Male,Physics,1.97,5,Comment 14502: The course was great!
09/14/2023 18:01:00,STUD9950,19,Female,Physics,3.08,1,Comment 14503: The course was great!
09/15/2023 19:17:00,STUD5907,22,Male,Mathematics,1.25,4,Comment 14504: The course was great!
09/16/2023 10:58:00,STUD6697,15,Other,Botany,2.19,5,This is spam... ignore me
09/17/2023 23:57:00,STUD2672,18,Male,Geophysics,2.14,2,Comment 14506: The course was great!
09/18/2023 06:16:00,STUD5795,100,Female,Marine Sciences,3.33,,
09/19/2023 09:12:00,STUD7894,25,Femal,Microbiology,3.99,3,Comment 14508: The course was great!
09/20/2023 19:50:00,STUD6895,25,Male,Cell Biology and Genetics,0.92,5,Comment 14509: The course was great!
09/21/2023 06:57:00,STUD5039,18,,Chemistry,0.22,2,Comment 14510: The course was great!
09/22/2023 13:44:00,STUD9200,15,Male,Geophysics,2.44,5,
09/23/2023 07:30:00,STUD4550,19,Female,Cell Bio,2.71,,Comment 14512: The course was great!
09/24/2023 12:08:00,STUD4609,19,Male,Maths,1.89,,
09/25/2023 11:09:00,STUD5068,18,Other,Botany,,2,Comment 14514: The course was great!
09/26/2023 04:41:00,STUD2099,25,Male,Geophysics,1.26,,
09/27/2023 11:16:00,STUD1905,twenty,Other,Biochemistry,0.34,1,
09/28/2023 12:18:00,STUD4576,22,Female,Zoology,1.8,3,Comment 14517: The course was great!
09/29/2023 19:43:00,STUD5951,18,Female,Microbiology,1.94,5,
09/30/2023 07:45:00,STUD2714,18,,Geophysics,5.0,5,This is spam... ignore me
09/01/2023 18:06:00,STUD5365,25,Male,Comp Sci,3.5,0,
09/02/2023 03:06:00,STUD2531,22,Female,Computer Science,3.38,4,
09/03/2023 07:22:00,STUD4324,21,Male,Chemistry,3.63,,
09/04/2023 14:04:00,STUD6673,20,Female,Mathematics,3.12,5,
09/05/2023 08:24:00,STUD6373,24,Male,Zoology,2.8,7,Comment 14524: The course was great!
09/06/2023 20:52:00,STUD6352,21,Othr,Marine Sciences,0.52,6,Comment 14525: The course was great!
09/07/2023 02:46:00,STUD4457,22,Male,Geophysics,3.44,,Comment 14526: The course was great!
09/08/2023 07:17:00,STUD3179,24,Other,Microbiology,,3,This is spam... ignore me
09/09/2023 04:54:00,STUD6287,100,Male,Computer Science,0.89,4,Comment 14528: The course was great!
09/10/2023 18:43:00,STUD5835,21,Male,Computer Science,1.14,3,
09/11/2023 01:41:00,STUD7797,23,Male,Microbiology,3.25,1,Comment 14530: The course was great!
09/12/2023 02:28:00,STUD4873,18,Male,Marine Sciences,3.25,2,
09/13/2023 03:38:00,STUD2448,20,Male,Cell Biology and Genetics,,7,Comment 14532: The course was great!
09/14/2023 11:17:00,STUD5196,,Male,Microbiology,0.14,2,This is spam... ignore me
09/15/2023 01:33:00,STUD6724,twenty,Male,Chemistry,A,1,
09/16/2023 03:30:00,STUD8245,23,Other,Computer Science,,2,This is spam... ignore me
09/17/2023 22:17:00,STUD8211,18,Othr,Chemistry,1.17,1,
09/18/2023 23:45:00,STUD9663,23,Other,Cell Biology and Genetics,1.74,4,
09/19/2023 21:15:00,STUD2633,22,,,3.15,0,Comment 14538: The course was great!
09/20/2023 20:28:00,STUD1722,23,Female,Biochemistry,-1.2,5,Comment 14539: The course was great!
09/21/2023 01:57:00,STUD4230,,,Marine Sciences,,1,Comment 14540: The course was great!
09/22/2023 03:08:00,STUD8492,18,Male,Zoology,0.06,2,Comment 14541: The course was great!
09/23/2023 10:10:00,STUD8638,21,Other,Geophysics,1.51,2,Comment 14542: The course was great!
09/24/2023 02:36:00,STUD8442,,Other,Microbiology,0.15,2,
09/25/2023 12:24:00,STUD6993,21,Female,Microbiology,3.07,4,Comment 14544: The course was great!
09/26/2023 01:01:00,STUD9406,15,Other,Geo,0.23,2,
09/27/2023 17:58:00,STUD4416,19,Male,Computer Science,3.98,2,Comment 14546: The course was great!
09/28/2023 22:58:00,STUD4248,24,Other,Geophysics,2.01,4,
09/29/2023 18:23:00,STUD9334,15,Female,Mathematics,0.27,4,
09/30/2023 20:33:00,STUD6914,19,Other,Cell Biology and Genetics,2.71,4,This is spam... ignore me
09/01/2023 18:53:00,STUD3801,23,,Cell Biology and Genetics,1.93,,This is spam... ignore me
09/02/2023 11:33:00,STUD3446,22,Female,Microbiology,3.78,1,This is spam... ignore me
09/03/2023 13:34:00,STUD9037,24,Other,Cell Biology and Genetics,0.4,4,
09/04/2023 11:33:00,STUD3931,,Other,Cell Biology and Genetics,3.3,3,
09/05/2023 12:48:00,STUD1447,25,Male,Chem,2.52,2,This is spam... ignore me
09/06/2023 18:57:00,STUD7057,23,Other,Geology,3.81,3,
invalid date,STUD7558,18,Male,Zoology,0.19,2,Comment 14556: The course was great!
09/08/2023 04:35:00,STUD5314,21,Other,Microbiology,3.3,5,This is spam... ignore me
09/09/2023 12:24:00,STUD9517,19,Other,Marine Sciences,1.16,3,Comment 14558: The course was great!
09/10/2023 19:48:00,STUD6577,18,Female,Biochemistry,3.18,4,
09/11/2023 09:30:00,STUD1657,25,Male,Chemistry,1.97,1,
09/12/2023 01:09:00,STUD2235,23,Female,Physics,,5,This is spam... ignore me
09/13/2023 12:12:00,STUD7671,19,Female,Computer Science,1.8,1,This is spam... ignore me
09/14/2023 00:25:00,STUD7403,twenty,Female,Mathematics,2.32,5,This is spam... ignore me
09/15/2023 12:48:00,STUD8361,24,Male,Marine Sci,3.37,2,Comment 14564: The course was great!
09/16/2023 19:10:00,STUD1874,19,Male,Comp Sci,0.7,3,This is spam... ignore me
09/17/2023 12:50:00,STUD4253,18,Female,Computer Science,5.0,,
09/18/2023 08:54:00,STUD5014,25,Male,Chemistry,0.86,0,Comment 14567: The course was great!
09/19/2023 02:05:00,STUD1983,20,Other,Marine Sciences,0.77,4,This is spam... ignore me
09/20/2023 00:34:00,STUD1345,15,Male,Cell Biology and Genetics,3.02,4,
invalid date,STUD5244,19,Other,Mathematics,0.47,3,Comment 14570: The course was great!
09/22/2023 00:14:00,STUD8002,,Male,Cell Biology and Genetics,0.4,4,Comment 14571: The course was great!
09/23/2023 09:59:00,STUD4650,25,Female,Geology,1.01,5,Comment 14572: The course was great!
09/24/2023 10:22:00,STUD8271,,Other,Cell Biology and Genetics,5.0,7,
09/25/2023 20:46:00,STUD2925,19,Female,Mathematics,3.49,,Comment 14574: The course was great!
09/26/2023 01:33:00,STUD9402,24,Male,Chemistry,5.0,1,Comment 14575: The course was great!
09/27/2023 13:08:00,STUD3842,15,Female,Geology,2.36,2,This is spam... ignore me
09/28/2023 19:08:00,STUD8266,18,Other,Biochemistry,1.89,1,Comment 14577: The course was great!
09/29/2023 17:58:00,STUD8162,23,Female,Marine Sciences,2.83,4,Comment 14578: The course was great!
09/30/2023 11:15:00,STUD4423,,Other,Biochemistry,2.92,0,Comment 14579: The course was great!
09/01/2023 04:52:00,STUD7816,21,Other,Physics,3.79,7,
09/02/2023 20:20:00,STUD6943,21,Male,Geophysics,3.95,4,Comment 14581: The course was great!
09/03/2023 15:19:00,STUD2023,25,Male,Marine Sciences,-1.2,2,Comment 14582: The course was great!
09/04/2023 15:55:00,STUD1973,,Other,Botany,1.29,5,This is spam... ignore me
09/05/2023 04:25:00,STUD9098,,,Botany,1.92,,Comment 14584: The course was great!
09/06/2023 16:05:00,STUD2610,24,Other,Biochemistry,3.01,1,Comment 14585: The course was great!
09/07/2023 00:33:00,STUD8618,18,Other,Microbiology,3.06,3,This is spam... ignore me
09/08/2023 22:31:00,STUD8071,22,Malee,Biochemistry,0.86,6,
09/09/2023 05:43:00,STUD7732,19,Male,Zoology,3.89,4,Comment 14588: The course was great!
09/10/2023 11:58:00,STUD1013,21,Female,Marine Sciences,3.48,,Comment 14589: The course was great!
09/11/2023 15:37:00,STUD4543,20,,Microbiology,3.27,0,Comment 14590: The course was great!
09/12/2023 00:35:00,STUD2927,21,Female,Chemistry,,3,Comment 14591: The course was great!
09/13/2023 07:38:00,STUD5452,20,Male,Marine Sci,2.02,5,Comment 14592: The course was great!
invalid date,STUD1428,24,Male,Microbiology,,5,This is spam... ignore me
09/15/2023 10:55:00,STUD9779,23,Other,Cell Biology and Genetics,,5,Comment 14594: The course was great!
09/16/2023 09:11:00,STUD9203,25,Other,Biochemistry,3.44,3,Comment 14595: The course was great!
09/17/2023 01:46:00,STUD2330,19,Femal,Botany,0.3,5,Comment 14596: The course was great!
09/18/2023 14:22:00,STUD2567,22,Female,Geo,3.41,1,Comment 14597: The course was great!
09/19/2023 11:45:00,STUD3481,22,Male,Chemistry,1.33,5,Comment 14598: The course was great!
09/20/2023 17:25:00,STUD9250,,Other,Botany,0.5,3,This is spam... ignore me
09/21/2023 20:55:00,STUD3049,,Female,Zoology,0.64,6,
09/22/2023 11:54:00,STUD9259,15,Female,Marine Sci,0.22,,Comment 14601: The course was great!
invalid date,STUD2285,21,Female,Cell Biology and Genetics,3.25,5,Comment 14602: The course was great!
09/24/2023 03:03:00,STUD4346,23,Female,Geology,3.39,3,Comment 14603: The course was great!
09/25/2023 15:30:00,STUD3867,19,Female,Mathematics,0.28,4,
09/26/2023 04:33:00,STUD1355,18,Female,Chemistry,3.94,4,Comment 14605: The course was great!
09/27/2023 06:30:00,STUD5113,twenty,Female,Zoology,3.17,6,This is spam... ignore me
09/28/2023 09:35:00,STUD7839,22,Other,Biochemistry,2.84,2,Comment 14607: The course was great!
09/29/2023 20:19:00,STUD8914,21,Male,Marine Sciences,0.16,1,
09/30/2023 14:16:00,STUD4403,18,Male,,1.19,1,
09/01/2023 00:32:00,STUD2753,21,Other,Geo,1.55,2,Comment 14610: The course was great!
09/02/2023 09:53:00,STUD4836,25,Female,Geophysics,,3,Comment 14611: The course was great!
09/03/2023 07:27:00,STUD9249,18,Male,Physics,5.0,5,Comment 14612: The course was great!
09/04/2023 11:33:00,STUD7858,20,Female,Mathematics,0.67,3,
09/05/2023 11:58:00,STUD6246,18,Female,Mathematics,2.55,1,This is spam... ignore me
09/06/2023 10:45:00,STUD9204,24,Other,Chemistry,3.81,5,Comment 14615: The course was great!
09/07/2023 23:34:00,STUD1465,,Other,Microbiology,2.25,4,Comment 14616: The course was great!
09/08/2023 10:54:00,STUD9559,22,Female,Chemistry,,1,Comment 14617: The course was great!
09/09/2023 11:57:00,STUD5523,21,Female,Phys,0.52,4,Comment 14618: The course was great!
09/10/2023 08:10:00,STUD3538,24,Other,Microbiology,3.21,4,
09/11/2023 07:32:00,STUD6037,25,Female,Geophy,3.6,4,
09/12/2023 07:57:00,STUD3468,21,Other,Microbiology,2.02,0,This is spam... ignore me
09/13/2023 21:22:00,STUD5556,twenty,Male,Geology,2.44,7,Comment 14622: The course was great!
09/14/2023 21:20:00,STUD9232,18,,Mathematics,3.63,4,This is spam... ignore me
09/15/2023 00:02:00,STUD8473,twenty,,Physics,2.73,3,Comment 14624: The course was great!
09/16/2023 18:30:00,STUD8941,21,Other,Geophysics,0.1,5,This is spam... ignore me
09/17/2023 19:31:00,STUD1663,18,Other,Zoology,,5,Comment 14626: The course was great!
09/18/2023 13:18:00,STUD6831,20,Female,Microbiology,2.91,2,Comment 14627: The course was great!
09/19/2023 00:50:00,STUD8051,21,Female,Geophysics,3.38,2,
09/20/2023 19:56:00,STUD8522,21,Male,Computer Science,,3,This is spam... ignore me
09/21/2023 13:28:00,STUD7495,25,Other,Geophysics,2.91,4,
09/22/2023 13:17:00,STUD1849,21,Other,Cell Biology and Genetics,3.75,2,
